talk_time,battery_power,pc,fc,blue,dual_sim,four_g,three_g,touch_screen,wifi,mobile_wt,px_width,sc_h,sc_w,m_dep,n_cores,ram,werf,int_memory,px_height,clock_speed,Unnamed: 0,index
15.0,987.0,8.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,83.0,736.0,17.0,12.0,0.5,3.0,2757.0,9156615,52.0,419.0,1.9,10655,1737
14.0,1312.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,163.0,1854.0,17.0,16.0,0.8,2.0,1087.0,9156615,28.0,1233.0,0.5,6013,604
6.0,1313.0,6.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,105.0,1308.0,11.0,10.0,0.4,1.0,3791.0,9156615,9.0,416.0,1.8,7965,2128
20.0,1331.0,7.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,165.0,1226.0,13.0,5.0,0.5,2.0,1026.0,9156615,16.0,1109.0,1.6,9783,751
5.0,1563.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,170.0,1699.0,7.0,5.0,0.2,8.0,3660.0,9156615,24.0,142.0,2.4,14768,287
7.0,1006.0,8.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,135.0,991.0,18.0,4.0,0.8,4.0,909.0,9156615,22.0,35.0,2.2,3025,1439
5.0,1362.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,186.0,1042.0,19.0,17.0,0.5,6.0,3629.0,9156615,47.0,600.0,2.9,6260,1632
14.0,1835.0,13.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,193.0,583.0,18.0,17.0,0.1,7.0,448.0,9156615,11.0,385.0,2.3,14881,599
6.0,983.0,11.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,130.0,1205.0,5.0,3.0,0.1,4.0,2052.0,9156615,45.0,948.0,0.6,7111,2481
11.0,1052.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,195.0,1839.0,6.0,1.0,0.8,4.0,552.0,9156615,6.0,1191.0,0.9,5166,2457
5.0,728.0,20.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,101.0,775.0,16.0,0.0,0.6,2.0,834.0,9156615,5.0,584.0,1.7,12097,2217
10.0,959.0,16.0,15.0,1.0,0.0,0.0,1.0,1.0,1.0,155.0,736.0,10.0,9.0,0.4,4.0,3328.0,9156615,13.0,87.0,1.7,768,927
11.0,1273.0,15.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,99.0,886.0,18.0,15.0,0.4,4.0,1767.0,9156615,48.0,490.0,1.0,6241,2387
13.0,1395.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,111.0,705.0,11.0,0.0,0.1,3.0,2571.0,9156615,23.0,213.0,1.8,5392,2350
8.0,1449.0,12.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,144.0,1883.0,10.0,0.0,0.2,1.0,1032.0,9156615,10.0,1518.0,0.8,7281,1075
5.0,964.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,86.0,1234.0,17.0,16.0,0.7,8.0,2577.0,9156615,22.0,225.0,2.0,5947,1583
6.0,1918.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,139.0,1203.0,9.0,6.0,0.3,1.0,1369.0,9156615,22.0,381.0,2.8,155,883
17.0,729.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,135.0,1055.0,19.0,15.0,0.6,6.0,3397.0,9156615,14.0,563.0,2.0,3721,1568
10.0,1983.0,11.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,125.0,1197.0,12.0,10.0,0.6,1.0,3897.0,9156615,27.0,370.0,1.2,2494,906
11.0,1911.0,8.0,7.0,1.0,0.0,1.0,1.0,1.0,0.0,163.0,1958.0,9.0,8.0,0.6,8.0,3872.0,9156615,64.0,1795.0,2.0,2227,770
4.0,680.0,17.0,13.0,1.0,0.0,1.0,1.0,1.0,1.0,157.0,1418.0,15.0,1.0,0.4,2.0,3845.0,9156615,34.0,686.0,2.4,2573,2465
10.0,1199.0,20.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,116.0,1552.0,17.0,13.0,0.2,4.0,3448.0,9156615,16.0,1168.0,2.5,12247,78
20.0,1606.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,154.0,1924.0,13.0,8.0,0.1,4.0,3454.0,9156615,57.0,1127.0,1.4,930,518
20.0,1652.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,89.0,1264.0,12.0,8.0,0.7,4.0,2338.0,9156615,36.0,313.0,1.1,14934,134
6.0,1066.0,18.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,114.0,1571.0,19.0,13.0,0.9,7.0,468.0,9156615,7.0,1242.0,0.6,14530,2167
15.0,835.0,7.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,101.0,1604.0,13.0,5.0,0.2,4.0,1181.0,9156615,7.0,323.0,1.1,14947,2150
11.0,1517.0,14.0,6.0,0.0,0.0,1.0,1.0,1.0,1.0,143.0,1489.0,15.0,5.0,0.6,5.0,2822.0,9156615,48.0,802.0,0.5,6552,2190
19.0,1589.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,112.0,1397.0,7.0,5.0,0.8,5.0,3430.0,9156615,5.0,776.0,0.6,5516,1957
20.0,1133.0,12.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,199.0,1543.0,18.0,12.0,0.1,5.0,1457.0,9156615,42.0,730.0,1.4,10822,2376
6.0,1806.0,11.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,117.0,727.0,13.0,0.0,0.1,1.0,3142.0,9156615,54.0,347.0,2.0,4042,1479
7.0,1414.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,99.0,829.0,17.0,7.0,0.8,7.0,3799.0,9156615,54.0,262.0,2.0,3523,130
13.0,984.0,17.0,13.0,1.0,0.0,1.0,1.0,1.0,0.0,98.0,1611.0,16.0,8.0,0.8,7.0,898.0,9156615,42.0,1036.0,0.5,12506,732
7.0,617.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,199.0,874.0,18.0,13.0,0.5,7.0,2213.0,9156615,32.0,768.0,2.3,9100,111
4.0,730.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,89.0,1247.0,19.0,15.0,0.1,8.0,1210.0,9156615,4.0,302.0,2.1,6740,2168
15.0,1380.0,13.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,92.0,500.0,13.0,2.0,0.8,3.0,797.0,9156615,4.0,420.0,2.1,5588,2082
11.0,1090.0,16.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,91.0,1910.0,5.0,1.0,0.1,4.0,1352.0,9156615,27.0,1638.0,1.3,11104,992
4.0,1272.0,8.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,133.0,669.0,19.0,4.0,0.9,6.0,2235.0,9156615,22.0,605.0,2.5,1125,136
16.0,1759.0,13.0,10.0,1.0,0.0,1.0,1.0,1.0,0.0,101.0,1163.0,18.0,5.0,0.4,4.0,2107.0,9156615,15.0,382.0,1.4,5976,1415
10.0,1840.0,16.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,142.0,1545.0,8.0,0.0,0.7,1.0,1078.0,9156615,34.0,311.0,0.5,6920,159
3.0,1562.0,9.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,105.0,728.0,13.0,10.0,0.1,7.0,2829.0,9156615,52.0,480.0,1.2,72,1129
16.0,1876.0,14.0,10.0,0.0,0.0,1.0,1.0,1.0,0.0,86.0,1564.0,10.0,8.0,0.3,6.0,2513.0,9156615,40.0,546.0,0.5,2288,2406
16.0,1905.0,20.0,9.0,0.0,1.0,1.0,1.0,0.0,0.0,119.0,1542.0,13.0,4.0,0.4,3.0,1287.0,9156615,36.0,825.0,0.6,398,199
13.0,1936.0,20.0,10.0,0.0,1.0,1.0,1.0,0.0,0.0,104.0,1036.0,14.0,7.0,0.6,3.0,2552.0,9156615,46.0,667.0,2.1,10542,55
16.0,659.0,10.0,7.0,0.0,1.0,1.0,1.0,1.0,0.0,169.0,730.0,16.0,10.0,0.3,8.0,2190.0,9156615,5.0,659.0,0.5,855,1445
12.0,601.0,18.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,548.0,9.0,1.0,0.3,4.0,918.0,9156615,26.0,509.0,2.1,6678,477
4.0,569.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,124.0,605.0,17.0,7.0,0.3,1.0,2651.0,9156615,41.0,388.0,2.5,2620,1921
7.0,1119.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,164.0,915.0,7.0,4.0,0.4,4.0,3520.0,9156615,23.0,821.0,0.5,2496,1020
8.0,1149.0,5.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,106.0,1675.0,17.0,14.0,0.2,6.0,3755.0,9156615,30.0,1617.0,2.2,13157,768
7.0,1348.0,20.0,18.0,0.0,0.0,0.0,1.0,1.0,1.0,98.0,1942.0,18.0,11.0,0.3,3.0,955.0,9156615,52.0,1869.0,2.0,3368,2202
5.0,885.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,103.0,802.0,16.0,10.0,0.4,7.0,1410.0,9156615,15.0,769.0,2.3,1007,92
10.0,965.0,14.0,5.0,1.0,1.0,0.0,0.0,1.0,0.0,109.0,998.0,9.0,8.0,1.0,2.0,1138.0,9156615,13.0,130.0,1.5,12610,463
12.0,1163.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,155.0,754.0,19.0,2.0,0.6,2.0,2768.0,9156615,49.0,520.0,2.8,2782,314
6.0,1250.0,18.0,14.0,1.0,0.0,1.0,1.0,1.0,1.0,167.0,1020.0,6.0,5.0,0.4,5.0,3314.0,9156615,20.0,11.0,1.5,9912,2443
13.0,1763.0,19.0,12.0,0.0,1.0,0.0,1.0,0.0,1.0,184.0,1893.0,17.0,12.0,0.2,3.0,792.0,9156615,10.0,238.0,0.5,12287,1383
8.0,1864.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,181.0,1793.0,19.0,9.0,0.1,6.0,3586.0,9156615,57.0,1279.0,1.9,325,1756
11.0,1533.0,20.0,18.0,1.0,1.0,1.0,1.0,0.0,1.0,160.0,1393.0,8.0,2.0,0.3,4.0,2520.0,9156615,17.0,1054.0,1.1,813,1387
11.0,1549.0,7.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,113.0,1162.0,10.0,8.0,0.4,5.0,436.0,9156615,27.0,632.0,1.5,2996,1361
12.0,1919.0,6.0,5.0,0.0,0.0,1.0,1.0,0.0,1.0,150.0,1191.0,19.0,13.0,0.8,4.0,1391.0,9156615,48.0,304.0,1.5,1233,624
4.0,922.0,15.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,188.0,1383.0,19.0,6.0,0.9,7.0,1165.0,9156615,35.0,1016.0,1.5,11760,607
17.0,594.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,196.0,528.0,17.0,5.0,0.1,5.0,708.0,9156615,27.0,407.0,2.6,6768,2454
17.0,730.0,10.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,167.0,1155.0,10.0,1.0,0.9,7.0,2812.0,9156615,6.0,1096.0,1.3,2877,885
9.0,1993.0,11.0,10.0,1.0,0.0,1.0,1.0,0.0,0.0,147.0,510.0,14.0,0.0,0.3,8.0,2437.0,9156615,27.0,150.0,0.5,3482,637
4.0,807.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,127.0,829.0,5.0,4.0,0.2,4.0,2319.0,9156615,37.0,245.0,0.5,8407,1681
18.0,1811.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,115.0,1132.0,17.0,11.0,1.0,6.0,348.0,9156615,32.0,204.0,0.5,6282,1434
2.0,759.0,8.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,162.0,1317.0,6.0,2.0,0.3,2.0,968.0,9156615,39.0,110.0,2.5,13385,1914
19.0,838.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,196.0,1850.0,10.0,9.0,0.1,8.0,3554.0,9156615,13.0,984.0,0.5,6127,16
18.0,1266.0,9.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,95.0,1698.0,11.0,0.0,0.1,6.0,1687.0,9156615,5.0,1365.0,0.5,11366,186
4.0,1757.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,713.0,7.0,5.0,0.5,6.0,2056.0,9156615,49.0,265.0,0.5,11367,58
16.0,1395.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,118.0,1787.0,11.0,2.0,0.6,3.0,3373.0,9156615,55.0,782.0,2.8,1072,593
2.0,659.0,7.0,6.0,0.0,0.0,1.0,1.0,0.0,1.0,110.0,1929.0,15.0,5.0,0.5,3.0,2044.0,9156615,6.0,1054.0,2.7,14886,2423
17.0,1494.0,17.0,6.0,0.0,0.0,1.0,1.0,1.0,0.0,93.0,1003.0,14.0,13.0,0.9,7.0,1208.0,9156615,3.0,944.0,2.4,1639,1569
14.0,1762.0,10.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,157.0,790.0,14.0,5.0,0.1,4.0,1380.0,9156615,60.0,643.0,0.7,7323,1503
3.0,822.0,20.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,157.0,860.0,10.0,1.0,0.3,6.0,3846.0,9156615,51.0,667.0,0.5,2468,2382
14.0,1201.0,7.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,99.0,558.0,15.0,6.0,1.0,7.0,495.0,9156615,10.0,306.0,0.5,2840,1976
14.0,1657.0,16.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,198.0,1796.0,18.0,1.0,0.1,5.0,2597.0,9156615,42.0,1770.0,2.4,6993,107
5.0,1328.0,18.0,5.0,1.0,0.0,1.0,1.0,0.0,1.0,144.0,1156.0,7.0,2.0,0.3,3.0,2674.0,9156615,27.0,602.0,0.5,13822,1403
18.0,1933.0,9.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,154.0,1473.0,14.0,2.0,0.5,3.0,838.0,9156615,16.0,229.0,2.8,4552,1437
15.0,1225.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,138.0,1101.0,12.0,11.0,0.6,7.0,2675.0,9156615,2.0,217.0,0.7,5309,622
16.0,1237.0,12.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,98.0,1004.0,11.0,8.0,0.8,4.0,2528.0,9156615,13.0,18.0,2.5,14606,1444
4.0,592.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,103.0,970.0,5.0,0.0,0.9,7.0,1507.0,9156615,52.0,332.0,0.8,12778,2485
4.0,1541.0,10.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,109.0,1656.0,7.0,3.0,0.5,4.0,1795.0,9156615,5.0,536.0,1.5,5786,2461
7.0,1564.0,17.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,189.0,1965.0,6.0,4.0,0.5,6.0,1496.0,9156615,25.0,1259.0,2.3,527,127
20.0,771.0,6.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,86.0,922.0,12.0,1.0,1.0,4.0,770.0,9156615,25.0,327.0,0.5,13464,735
11.0,586.0,5.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,188.0,1389.0,15.0,4.0,0.3,2.0,3646.0,9156615,57.0,1226.0,0.5,14760,1112
16.0,1576.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,148.0,1551.0,17.0,1.0,0.6,3.0,1379.0,9156615,20.0,410.0,2.0,8148,1470
7.0,1339.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,123.0,1269.0,6.0,4.0,0.1,2.0,2382.0,9156615,40.0,212.0,2.3,14424,1357
11.0,911.0,4.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,199.0,1692.0,16.0,3.0,0.7,4.0,2933.0,9156615,14.0,1563.0,1.4,0,1517
2.0,1157.0,8.0,7.0,1.0,0.0,0.0,1.0,0.0,1.0,88.0,1798.0,8.0,4.0,0.1,8.0,2885.0,9156615,27.0,1694.0,0.8,11882,1975
12.0,1482.0,10.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,142.0,642.0,12.0,8.0,0.2,7.0,2971.0,9156615,48.0,634.0,0.5,5221,381
4.0,1296.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,124.0,1272.0,7.0,1.0,0.5,5.0,490.0,9156615,14.0,811.0,0.9,3926,162
8.0,1608.0,13.0,7.0,0.0,1.0,0.0,0.0,0.0,1.0,183.0,1158.0,15.0,11.0,0.4,2.0,489.0,9156615,28.0,1013.0,1.8,6585,445
14.0,1053.0,17.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,126.0,1261.0,17.0,0.0,0.9,6.0,1339.0,9156615,42.0,419.0,2.9,12105,1270
13.0,1270.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,101.0,845.0,5.0,3.0,0.5,7.0,3770.0,9156615,32.0,299.0,0.6,8283,2067
19.0,1702.0,19.0,12.0,1.0,1.0,1.0,1.0,0.0,1.0,107.0,1643.0,10.0,0.0,0.6,2.0,595.0,9156615,47.0,1284.0,2.3,7114,2448
14.0,1368.0,20.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,91.0,925.0,12.0,0.0,0.2,1.0,1590.0,9156615,42.0,907.0,0.5,14173,1458
20.0,912.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,161.0,1053.0,19.0,5.0,0.3,8.0,2330.0,9156615,54.0,329.0,2.0,235,416
15.0,1345.0,11.0,7.0,1.0,0.0,1.0,1.0,0.0,0.0,162.0,1465.0,9.0,2.0,0.1,3.0,1322.0,9156615,38.0,512.0,3.0,10860,969
4.0,618.0,14.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,143.0,1602.0,16.0,15.0,0.2,1.0,2262.0,9156615,16.0,1105.0,0.6,6462,1127
20.0,843.0,17.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,147.0,800.0,10.0,1.0,0.1,5.0,2341.0,9156615,56.0,140.0,0.5,5946,2047
15.0,1380.0,13.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,92.0,500.0,13.0,2.0,0.8,3.0,797.0,9156615,4.0,420.0,2.1,4274,2325
13.0,946.0,15.0,8.0,0.0,1.0,1.0,1.0,1.0,1.0,143.0,1740.0,7.0,5.0,0.8,6.0,2177.0,9156615,25.0,650.0,1.7,2915,175
11.0,1342.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,173.0,620.0,7.0,2.0,0.1,1.0,2644.0,9156615,50.0,127.0,2.8,4971,1453
16.0,1708.0,19.0,18.0,1.0,1.0,1.0,1.0,1.0,1.0,109.0,517.0,6.0,4.0,0.1,1.0,3388.0,9156615,49.0,233.0,2.4,7274,2123
10.0,1367.0,6.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,176.0,642.0,6.0,2.0,0.8,2.0,299.0,9156615,56.0,36.0,2.9,1113,1891
2.0,1979.0,9.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,176.0,1532.0,8.0,2.0,1.0,3.0,411.0,9156615,19.0,1331.0,2.9,809,699
2.0,582.0,10.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,168.0,1420.0,19.0,2.0,0.2,3.0,2437.0,9156615,27.0,985.0,0.5,2204,931
2.0,1642.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,102.0,1889.0,18.0,0.0,0.4,5.0,1333.0,9156615,5.0,1686.0,1.6,670,805
11.0,1762.0,11.0,10.0,1.0,0.0,1.0,1.0,1.0,0.0,107.0,1364.0,8.0,3.0,0.3,8.0,2183.0,9156615,15.0,1103.0,2.5,14853,651
16.0,1502.0,12.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,138.0,588.0,17.0,14.0,0.2,5.0,3693.0,9156615,54.0,65.0,1.2,14426,184
7.0,1944.0,9.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,92.0,712.0,19.0,8.0,0.5,4.0,2322.0,9156615,26.0,313.0,0.5,10284,1757
2.0,574.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,118.0,1364.0,8.0,4.0,0.5,6.0,1303.0,9156615,26.0,382.0,2.0,9437,1494
10.0,1453.0,18.0,12.0,0.0,1.0,1.0,1.0,1.0,1.0,96.0,1311.0,10.0,1.0,0.3,2.0,2373.0,9156615,52.0,187.0,1.6,2272,28
12.0,1417.0,19.0,10.0,1.0,0.0,1.0,1.0,0.0,1.0,166.0,1029.0,13.0,9.0,0.9,4.0,2129.0,9156615,45.0,364.0,0.5,4007,513
2.0,1469.0,8.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,150.0,1850.0,17.0,16.0,0.5,7.0,1571.0,9156615,58.0,1699.0,0.5,1202,1340
5.0,826.0,17.0,14.0,1.0,1.0,1.0,1.0,0.0,0.0,117.0,1183.0,15.0,14.0,0.6,2.0,1907.0,9156615,57.0,1077.0,2.4,12399,1522
11.0,1603.0,8.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,114.0,1207.0,17.0,3.0,0.5,2.0,1637.0,9156615,17.0,430.0,0.5,11496,1691
12.0,1989.0,13.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,94.0,1497.0,17.0,9.0,0.8,3.0,1665.0,9156615,41.0,1100.0,2.5,10378,196
15.0,1569.0,16.0,8.0,0.0,1.0,0.0,1.0,0.0,1.0,111.0,1383.0,15.0,2.0,0.9,3.0,3672.0,9156615,59.0,1261.0,0.8,803,1077
20.0,1776.0,16.0,10.0,1.0,1.0,0.0,1.0,1.0,1.0,172.0,623.0,16.0,13.0,0.1,4.0,1813.0,9156615,35.0,278.0,2.1,12327,1600
2.0,1076.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,191.0,1718.0,17.0,16.0,0.7,5.0,2355.0,9156615,14.0,1088.0,2.3,2981,1561
7.0,844.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,197.0,1995.0,14.0,11.0,0.9,7.0,3154.0,9156615,22.0,777.0,2.2,256,1518
8.0,1940.0,7.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,93.0,858.0,14.0,6.0,0.7,5.0,2297.0,9156615,17.0,112.0,0.9,4642,698
3.0,555.0,12.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,163.0,1010.0,19.0,14.0,0.2,5.0,343.0,9156615,17.0,956.0,0.5,4465,1956
18.0,1902.0,9.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,124.0,1393.0,11.0,8.0,0.8,8.0,343.0,9156615,50.0,1142.0,2.8,4077,493
2.0,774.0,9.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,188.0,1731.0,8.0,6.0,0.5,2.0,2944.0,9156615,10.0,1480.0,0.5,2316,996
11.0,823.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,187.0,888.0,13.0,9.0,0.4,8.0,294.0,9156615,39.0,630.0,0.5,8224,279
3.0,1615.0,13.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,117.0,678.0,8.0,3.0,0.9,1.0,2948.0,9156615,9.0,542.0,2.8,13836,1858
6.0,1277.0,6.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,142.0,1460.0,18.0,17.0,0.4,6.0,3559.0,9156615,35.0,309.0,0.5,13455,2349
2.0,595.0,18.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,122.0,816.0,19.0,11.0,0.4,2.0,1593.0,9156615,20.0,623.0,2.6,3548,1515
17.0,1772.0,18.0,17.0,1.0,0.0,1.0,1.0,1.0,0.0,159.0,1405.0,6.0,1.0,0.5,2.0,1146.0,9156615,45.0,837.0,1.6,9417,1549
12.0,1829.0,7.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,160.0,1267.0,16.0,11.0,0.4,5.0,2080.0,9156615,15.0,729.0,0.5,5178,860
5.0,1053.0,12.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,103.0,1767.0,17.0,6.0,0.3,1.0,3086.0,9156615,45.0,594.0,0.8,3962,2412
18.0,1980.0,13.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,177.0,1910.0,12.0,10.0,0.8,1.0,3865.0,9156615,29.0,312.0,0.5,3005,2218
8.0,907.0,12.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,160.0,896.0,13.0,6.0,0.2,3.0,3911.0,9156615,44.0,144.0,2.6,8919,1866
3.0,539.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,86.0,967.0,7.0,4.0,0.5,4.0,1326.0,9156615,24.0,958.0,2.0,4446,1376
6.0,788.0,12.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,91.0,1161.0,12.0,8.0,0.9,8.0,3969.0,9156615,57.0,42.0,2.5,13549,396
14.0,1945.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,195.0,1753.0,14.0,1.0,0.3,4.0,732.0,9156615,57.0,743.0,1.6,8820,394
15.0,1837.0,20.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,162.0,872.0,14.0,1.0,0.9,4.0,770.0,9156615,36.0,786.0,0.5,11701,1899
13.0,1129.0,10.0,9.0,1.0,1.0,1.0,1.0,1.0,0.0,116.0,1702.0,11.0,0.0,0.6,2.0,1400.0,9156615,21.0,1128.0,0.8,465,1608
4.0,685.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,93.0,648.0,14.0,8.0,0.8,7.0,728.0,9156615,29.0,433.0,0.5,13967,2316
17.0,1176.0,10.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,168.0,1455.0,6.0,2.0,0.5,2.0,1534.0,9156615,62.0,674.0,2.1,3162,1916
10.0,1991.0,13.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,82.0,613.0,6.0,5.0,0.7,1.0,722.0,9156615,42.0,366.0,2.2,14232,1362
6.0,893.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,183.0,946.0,7.0,1.0,0.6,2.0,2986.0,9156615,55.0,417.0,2.5,3393,2147
19.0,1512.0,5.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,145.0,670.0,18.0,10.0,0.1,5.0,869.0,9156615,46.0,336.0,0.9,6711,2241
7.0,826.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,135.0,530.0,17.0,3.0,0.5,2.0,323.0,9156615,57.0,354.0,0.5,11088,1378
2.0,1170.0,5.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,169.0,684.0,16.0,8.0,0.4,6.0,2366.0,9156615,40.0,427.0,2.9,14724,600
19.0,577.0,20.0,8.0,0.0,0.0,1.0,1.0,1.0,1.0,161.0,1450.0,11.0,7.0,0.9,6.0,814.0,9156615,37.0,1087.0,2.4,8996,536
19.0,1023.0,7.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,80.0,1744.0,10.0,0.0,0.2,8.0,2086.0,9156615,30.0,5.0,2.3,12841,1305
6.0,893.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,183.0,946.0,7.0,1.0,0.6,2.0,2986.0,9156615,55.0,417.0,2.5,7378,2390
15.0,720.0,8.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,96.0,1733.0,5.0,3.0,0.6,7.0,2799.0,9156615,61.0,1347.0,1.4,14744,733
10.0,712.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,99.0,1743.0,5.0,0.0,0.6,6.0,401.0,9156615,49.0,1131.0,2.5,13632,1253
